,contextFold,contrafold,e2efold,ipknot,mxfold,mxfold2,rna-state-inf,rna-structure,rnafold,spot-rna,ufold
5F9H_1_J,0.943,1.0,0.192,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5F9H_1_L,0.943,1.0,0.192,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5F9R_1_A,0.928,0.897,0.0,0.854,0.834,0.792,0.867,0.692,0.867,0.947,0.871
5FDU_1_1B,0.973,0.795,0.944,0.865,0.738,0.973,0.702,0.757,0.757,0.986,0.944
5FDU_1_2B,0.973,0.795,0.944,0.865,0.738,0.973,0.702,0.74,0.757,0.986,0.944
5FDV_1_1B,0.973,0.795,0.944,0.865,0.738,0.973,0.702,0.757,0.757,0.986,0.944
5FDV_1_2B,0.973,0.795,0.944,0.865,0.738,0.973,0.702,0.74,0.757,0.986,0.944
5FJ0_1_A-B,0.783,1.0,0.316,0.359,0.837,0.894,0.316,0.0,0.837,0.335,0.837
5FJ1_1_A,0.6,1.0,0.0,0.775,1.0,1.0,0.775,0.775,0.775,0.775,1.0
5FJ1_1_B,0.6,1.0,0.0,0.775,1.0,1.0,0.775,0.775,0.775,0.775,1.0
5FJ1_1_C,0.6,1.0,0.0,0.775,1.0,1.0,0.775,0.775,0.775,0.775,1.0
5FJ1_1_D,0.6,1.0,0.0,0.775,1.0,1.0,0.775,0.775,0.775,0.775,1.0
5FJ1_1_E,0.6,1.0,0.0,0.775,1.0,1.0,0.775,0.775,0.775,0.775,1.0
5FJ1_1_F,0.6,1.0,0.0,0.775,1.0,1.0,0.775,0.775,0.775,0.775,1.0
5FJ1_1_G,0.6,1.0,0.0,0.775,1.0,1.0,0.775,0.775,0.775,0.775,1.0
5FJ1_1_H,0.6,1.0,0.0,0.775,1.0,1.0,0.775,0.775,0.775,0.775,1.0
5FJ4_1_D,1.0,0.0,0.535,0.0,0.866,1.0,0.0,0.0,0.0,0.375,0.375
5FJ4_1_H,1.0,0.0,0.535,0.0,0.866,1.0,0.0,0.0,0.0,0.375,0.375
5FJC_1_A,0.78,0.758,0.0,0.713,0.78,0.891,0.737,0.62,0.78,0.713,0.682
5FK1_1_A,0.928,0.786,0.0,0.801,0.801,0.91,0.772,0.644,0.801,0.834,1.0
5FK2_1_A,0.788,0.788,0.0,0.752,0.788,0.894,0.68,0.609,0.788,0.788,1.0
5FK3_1_A,0.803,0.824,0.0,0.773,0.913,0.783,0.759,0.623,0.824,0.803,1.0
5FK4_1_A,0.913,0.913,0.0,0.837,0.913,0.894,0.863,0.74,0.788,0.913,1.0
5FK5_1_A,0.803,0.913,0.0,0.856,0.913,0.894,0.803,0.74,0.913,0.913,1.0
5FK6_1_A,0.803,0.824,0.0,0.837,0.913,0.803,0.803,0.761,0.824,0.856,1.0
5FKD_1_A,0.913,0.913,0.0,0.913,0.913,0.894,0.863,0.74,0.913,0.913,1.0
5FKE_1_A,0.916,0.916,0.0,0.916,0.898,0.898,0.867,0.749,0.916,0.881,1.0
5FKF_1_A,0.817,0.928,0.0,0.871,0.928,0.91,0.817,0.658,0.801,0.928,1.0
5FKG_1_A,0.913,0.767,0.0,0.723,0.788,0.894,0.746,0.74,0.788,0.723,1.0
5FKH_1_A,0.803,0.824,0.0,0.773,0.913,0.803,0.759,0.623,0.824,0.803,1.0
5FL8_1_y,0.603,0.545,0.0,0.64,0.804,0.853,0.763,0.804,0.522,0.804,0.763
5FL8_1_z,0.915,1.0,1.0,0.825,0.943,0.778,1.0,1.0,0.738,1.0,1.0
5FLX_1_z,0.795,0.582,0.09,0.652,0.547,0.75,0.581,0.696,0.699,0.324,0.288
5FMZ_1_H,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.707
5FMZ_1_V,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.707
5FQ5_1_A,0.907,0.97,0.0,0.91,0.877,0.585,0.824,0.269,0.824,0.97,0.728
5FW1_1_A,0.907,0.63,0.081,0.849,0.626,0.907,0.824,0.269,0.269,0.788,0.939
5FW2_1_A,0.907,0.63,0.081,0.849,0.626,0.907,0.824,0.269,0.269,0.788,0.939
5FW3_1_A,0.907,0.63,0.081,0.849,0.626,0.907,0.824,0.269,0.269,0.788,0.939
5G4T_1_A-B,0.775,0.0,0.516,0.775,0.632,0.775,0.775,0.775,0.775,0.775,0.447
5G4U_1_A-B,0.837,0.0,0.316,0.0,0.837,0.894,0.0,0.0,0.0,0.316,0.239
5G4U_1_E-F,0.837,0.0,0.316,0.0,0.837,0.894,0.0,0.0,0.0,0.316,0.239
5G4U_1_I-J,0.837,0.0,0.316,0.0,0.837,0.894,0.0,0.0,0.0,0.316,0.239
5G4V_1_A-B,0.0,0.0,0.327,0.0,0.0,0.0,0.0,0.0,0.0,0.289,0.0
5G4V_1_E-F,0.0,0.0,0.327,0.0,0.0,0.0,0.0,0.0,0.0,0.289,0.0
5GAD_1_1,1.0,1.0,0.113,0.92,0.92,1.0,0.961,1.0,1.0,1.0,1.0
5GAD_1_B,0.972,0.274,0.972,0.674,0.304,0.857,0.27,0.274,0.264,0.986,0.972
5GAE_1_B,0.972,0.274,0.972,0.674,0.304,0.857,0.27,0.274,0.264,0.986,0.972
5GAF_1_1,1.0,1.0,0.113,0.92,0.92,1.0,0.961,1.0,1.0,1.0,1.0
5GAF_1_B,0.972,0.274,0.972,0.674,0.304,0.857,0.27,0.274,0.264,0.986,0.972
5GAG_1_1,1.0,1.0,0.118,0.913,0.913,1.0,0.957,1.0,1.0,1.0,1.0
5GAG_1_B,0.972,0.274,0.972,0.674,0.304,0.857,0.27,0.274,0.264,0.986,0.972
5GAH_1_1,1.0,1.0,0.118,0.913,0.913,1.0,0.957,1.0,1.0,1.0,1.0
5GAH_1_B,0.972,0.274,0.972,0.674,0.304,0.857,0.27,0.274,0.264,0.986,0.972
5GAK_1_3,0.87,0.901,0.957,0.733,0.748,0.694,0.845,0.833,0.676,0.943,0.972
5GAK_1_A,1.0,0.485,1.0,0.688,0.869,0.968,0.471,0.722,0.813,1.0,1.0
5GAK_1_B,1.0,1.0,1.0,0.857,0.589,1.0,0.572,0.211,0.669,1.0,1.0
5GAM_1_U,0.238,0.927,0.167,0.375,0.276,0.963,0.911,0.963,0.228,0.616,0.554
5GAM_1_W,0.816,0.943,0.167,0.882,0.943,0.943,0.882,0.943,0.943,0.943,0.943
5GAN_1_U,0.238,0.927,0.167,0.375,0.276,0.963,0.911,0.963,0.228,0.616,0.554
5GAN_1_V-W,0.768,0.768,0.094,0.918,0.877,0.768,0.916,0.543,0.551,0.694,0.764
5GAO_1_V,0.707,1.0,0.192,1.0,0.825,1.0,0.707,0.707,0.707,1.0,0.889
5GAP_1_V,1.0,0.0,0.0,0.286,0.273,1.0,0.0,0.0,1.0,0.302,1.0
5GMK_1_D,0.881,1.0,0.0,0.95,0.95,1.0,0.967,0.968,1.0,0.898,1.0
5GMK_1_E-L,0.468,0.742,0.075,0.718,0.664,0.714,0.716,0.632,0.625,0.736,0.714
5H0R_1_H-I,0.0,1.0,0.0,0.975,0.304,0.963,0.975,0.975,0.975,0.156,0.0
5H1K_1_C-D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5H1S_1_B,0.906,0.889,1.0,0.837,0.837,0.818,0.837,0.837,0.837,0.889,0.955
5H4P_1_3,0.886,0.917,0.972,0.752,0.778,0.712,0.861,0.849,0.694,0.958,0.972
5H5U_1_5,0.976,0.501,0.976,0.579,0.976,0.976,0.512,0.976,0.976,1.0,0.976
5H5U_1_B,0.972,0.274,0.972,0.674,0.304,0.857,0.27,0.274,0.264,0.986,0.972
5H9E_1_L,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5H9F_1_L,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5HAU_1_1B,0.973,0.795,0.944,0.865,0.738,0.973,0.702,0.757,0.757,0.986,0.944
5HAU_1_1w,0.566,0.501,0.197,0.751,0.551,0.976,0.512,0.976,0.976,0.952,0.976
5HAU_1_2B,0.972,0.789,0.943,0.861,0.761,0.972,0.693,0.75,0.75,0.986,0.943
5HAU_1_2w,0.566,0.501,0.197,0.751,0.551,0.976,0.512,0.976,0.976,0.952,0.976
5HBX_1_A-B,0.866,0.935,0.0,0.935,0.935,0.935,0.866,0.935,0.935,1.0,1.0
5HBX_1_C-D,0.866,0.935,0.0,0.935,0.935,0.935,0.866,0.935,0.935,1.0,1.0
5HC9_1_C,0.975,0.975,0.975,0.975,0.813,0.975,0.975,0.949,0.975,0.975,0.975
5HC9_1_D,0.977,0.977,0.977,0.977,0.783,0.977,0.977,0.953,0.977,0.977,0.977
5HCP_1_1B,0.973,0.795,0.944,0.865,0.738,0.973,0.702,0.74,0.757,0.986,0.944
5HCP_1_1x,0.566,0.501,0.197,0.751,0.551,0.976,0.512,0.976,0.976,0.952,0.976
5HCP_1_2B,0.972,0.789,0.943,0.861,0.73,0.972,0.693,0.75,0.75,0.986,0.943
5HCP_1_2x,0.566,0.501,0.197,0.751,0.551,0.976,0.512,0.976,0.976,0.952,0.976
5HCQ_1_1B,0.973,0.795,0.944,0.865,0.738,0.973,0.702,0.74,0.757,0.986,0.944
5HCQ_1_1x,0.566,0.501,0.197,0.751,0.551,0.976,0.512,0.976,0.976,0.952,0.976
5HCQ_1_2B,0.97,0.806,0.939,0.853,0.778,0.971,0.693,0.765,0.765,0.985,0.939
5HCQ_1_2x,0.566,0.501,0.197,0.751,0.551,0.976,0.512,0.976,0.976,0.952,0.976
5HCR_1_1B,0.973,0.795,0.944,0.865,0.738,0.973,0.702,0.74,0.757,0.986,0.944
5HCR_1_1x,0.566,0.501,0.197,0.751,0.551,0.976,0.512,0.976,0.976,0.952,0.976
5HCR_1_2B,0.972,0.789,0.943,0.861,0.761,0.972,0.693,0.75,0.75,0.986,0.943
5HCR_1_2x,0.566,0.501,0.197,0.751,0.551,0.976,0.512,0.976,0.976,0.952,0.976
5HD1_1_1B,0.973,0.795,0.944,0.865,0.738,0.973,0.702,0.74,0.757,0.986,0.944
5HD1_1_1x,0.566,0.501,0.197,0.751,0.551,0.976,0.512,0.976,0.976,0.952,0.976
5HD1_1_2B,0.971,0.783,0.941,0.857,0.722,0.971,0.683,0.743,0.743,0.986,0.941
5HD1_1_2x,0.566,0.501,0.197,0.751,0.551,0.976,0.512,0.976,0.976,0.952,0.976
5HKV_1_Y,0.354,0.0,0.648,0.0,0.0,0.589,0.0,0.0,0.0,0.688,0.648
5HL7_1_Y,0.354,0.0,0.648,0.0,0.0,0.589,0.0,0.0,0.0,0.688,0.648
5HN2_1_B-A,0.0,0.0,0.0,0.0,0.612,0.816,0.0,0.0,0.0,0.816,0.0
5HN2_1_C-D,0.0,0.0,0.0,0.0,0.612,0.816,0.0,0.0,0.0,0.816,0.0
5HN2_1_E-F,0.0,0.0,0.0,0.0,0.612,0.816,0.0,0.0,0.0,0.816,0.0
5HNJ_1_A-B,0.0,0.0,0.0,0.0,0.612,0.816,0.0,0.0,0.0,0.816,0.0
5HNJ_1_C-D,0.0,0.0,0.0,0.0,0.612,0.816,0.0,0.0,0.0,0.816,0.0
5HNJ_1_E-F,0.0,0.0,0.0,0.0,0.612,0.816,0.0,0.0,0.0,0.816,0.0
5HNQ_1_A-B,0.0,0.0,0.0,0.0,0.612,0.816,0.0,0.0,0.0,0.816,0.0
5HNQ_1_C-D,0.0,0.0,0.0,0.0,0.612,0.816,0.0,0.0,0.0,0.816,0.0
5HNQ_1_E-F,0.0,0.0,0.0,0.0,0.612,0.816,0.0,0.0,0.0,0.816,0.0
5HNQ_1_G-H,0.0,0.0,0.0,0.0,0.516,0.775,0.0,0.0,0.0,0.775,0.0
5HNQ_1_I-J,0.0,0.0,0.0,0.0,0.612,0.816,0.0,0.0,0.0,0.816,0.0
5HNQ_1_K-L,0.0,0.0,0.0,0.0,0.612,0.816,0.0,0.0,0.0,0.816,0.0
5HP2_1_C-B,0.926,0.952,0.082,0.926,0.901,0.901,0.874,0.874,0.874,0.951,1.0
5HP3_1_C-B,0.926,0.952,0.0,0.901,0.901,0.901,0.874,0.874,0.874,0.927,0.952
5HR6_1_C,0.976,0.952,0.408,0.901,0.873,0.976,0.6,0.6,0.976,0.976,0.976
5HR6_1_D,0.975,0.95,0.194,0.71,0.597,0.975,0.615,0.615,0.975,0.975,0.975
5HR7_1_C,0.976,0.952,0.6,0.847,0.873,0.976,0.6,0.35,0.976,0.976,0.976
5HR7_1_D,0.976,0.952,0.6,0.847,0.873,0.976,0.6,0.951,0.976,0.976,0.976
5HSW_1_B,0.535,0.756,0.267,0.756,0.0,0.926,0.926,0.926,0.926,1.0,0.535
5I4L_1_3,0.874,0.904,0.959,0.742,0.756,0.703,0.849,0.838,0.684,0.945,0.973
5I4L_1_7,0.874,0.904,0.959,0.742,0.756,0.703,0.849,0.838,0.684,0.945,0.973
5IB7_1_16,0.973,0.795,0.777,0.865,0.738,0.973,0.72,0.757,0.757,0.986,0.959
5IB7_1_1J,0.973,0.795,0.777,0.865,0.738,0.973,0.72,0.757,0.757,0.986,0.959
5IB7_1_1K,0.614,0.846,0.08,0.846,0.801,0.614,0.588,0.741,0.614,0.753,0.846
5IB7_1_1L,0.753,0.753,0.092,0.753,0.753,0.753,0.753,0.753,0.753,0.961,0.961
5IB7_1_2K,0.566,0.501,0.545,0.512,0.551,0.976,0.512,0.976,0.976,0.927,0.976
5IB7_1_2L,0.566,0.501,0.545,0.512,0.551,0.976,0.512,0.976,0.976,0.927,0.976
5IB7_1_3K,1.0,1.0,0.167,0.943,0.943,1.0,0.943,1.0,1.0,1.0,1.0
5IB7_1_3L,1.0,1.0,0.263,1.0,0.789,1.0,0.669,1.0,0.721,1.0,1.0
5IB8_1_16,0.972,0.817,0.77,0.861,0.761,0.972,0.73,0.778,0.778,0.986,0.957
5IB8_1_1J,0.972,0.789,0.787,0.861,0.73,0.972,0.712,0.75,0.75,0.986,0.957
5IB8_1_1K,0.794,0.968,0.144,0.904,0.735,0.794,0.289,0.968,0.794,0.832,0.968
5IB8_1_1L,0.772,0.772,0.472,0.772,0.772,0.772,0.772,0.772,0.772,0.964,0.964
5IB8_1_2K,0.566,0.501,0.545,0.512,0.551,0.976,0.512,0.976,0.976,0.927,0.976
5IB8_1_2L,0.566,0.501,0.545,0.512,0.551,0.976,0.512,0.976,0.976,0.927,0.976
5IB8_1_3K,1.0,0.783,0.151,0.804,0.763,1.0,0.804,1.0,1.0,1.0,0.909
5IB8_1_3L,1.0,1.0,0.311,1.0,0.82,1.0,0.716,1.0,0.759,1.0,1.0
5IBB_1_16,0.973,0.795,0.777,0.865,0.738,0.973,0.72,0.757,0.757,0.986,0.959
5IBB_1_1J,0.972,0.789,0.787,0.861,0.73,0.972,0.712,0.75,0.75,0.986,0.957
5IBB_1_1K,1.0,0.802,0.0,0.601,0.452,1.0,0.968,0.968,1.0,1.0,1.0
5IBB_1_1L,0.786,0.857,0.0,0.786,0.759,1.0,1.0,0.621,0.759,1.0,0.69
5IBB_1_2K,0.566,0.501,0.545,0.512,0.551,0.976,0.512,0.976,0.976,0.927,0.976
5IBB_1_2L,0.566,0.501,0.197,0.537,0.551,0.976,0.537,0.512,0.512,0.927,0.976
5IBB_1_3K,1.0,1.0,0.0,0.669,0.953,1.0,0.502,0.502,0.502,1.0,1.0
5IBB_1_3L,0.938,0.849,0.083,0.849,0.625,0.938,0.606,0.849,0.875,0.91,0.938
5ID6_1_G,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5IEM_9_A,0.905,0.791,0.107,0.81,0.854,1.0,0.81,0.977,1.0,0.831,0.977
5IMQ_1_4,0.975,0.95,0.975,0.783,0.975,0.975,0.524,0.975,0.975,1.0,0.975
5IMQ_1_5,1.0,0.564,1.0,0.728,0.689,1.0,1.0,0.97,1.0,1.0,1.0
5IMQ_1_E,0.946,0.8,0.816,0.842,0.746,0.947,0.711,0.763,0.763,0.96,0.932
5IMR_1_4,0.975,0.95,0.975,0.783,0.975,0.975,0.55,0.975,0.975,1.0,0.975
5IMR_1_5,0.972,0.589,0.972,0.743,0.648,1.0,1.0,0.972,1.0,1.0,0.972
5IMR_1_E,0.97,0.776,0.81,0.853,0.713,0.971,0.693,0.735,0.735,0.985,0.955
5IQR_1_3,0.971,0.254,0.971,0.663,0.282,0.628,0.25,0.254,0.244,0.986,0.971
5IQR_1_4,1.0,0.501,1.0,0.667,0.648,1.0,1.0,1.0,1.0,1.0,1.0
5IQR_1_5,0.975,0.537,0.538,0.75,0.975,0.975,0.975,0.975,0.975,0.975,0.975
5IQR_1_6,0.977,0.558,0.284,0.55,0.64,0.977,0.977,0.953,0.977,0.906,0.783
5IT8_1_CB,0.971,0.254,0.971,0.663,0.282,0.628,0.25,0.254,0.244,0.986,0.971
5IT8_1_DB,0.972,0.274,0.972,0.674,0.304,0.857,0.27,0.274,0.264,0.986,0.972
5IT9_1_i,0.115,0.68,0.0,0.732,0.575,0.431,0.288,0.555,0.737,0.307,0.593
5J01_1_A,0.719,0.86,0.052,0.673,0.699,0.919,0.792,0.413,0.804,0.808,0.772
5J02_1_A,0.717,0.859,0.053,0.67,0.697,0.919,0.791,0.735,0.802,0.811,0.775
5J0M_1_B,0.949,1.0,0.424,1.0,1.0,1.0,1.0,0.949,1.0,1.0,1.0
5J1O_2_B,0.949,0.949,0.316,0.949,0.949,0.949,0.949,0.894,0.949,1.0,0.949
5J2W_1_B,0.905,0.953,0.405,0.953,0.953,0.953,0.953,0.905,0.953,1.0,0.953
5J30_1_QV,0.975,0.95,0.975,0.783,0.975,0.975,0.524,0.975,0.975,1.0,0.975
5J30_1_RB,0.973,0.795,0.944,0.865,0.738,0.973,0.702,0.757,0.757,0.986,0.944
5J30_1_XV,0.976,0.952,0.976,0.794,0.976,0.976,0.512,0.976,0.976,1.0,0.976
5J30_1_YB,0.973,0.795,0.944,0.865,0.738,0.973,0.702,0.757,0.757,0.986,0.944
5J3C_1_QV,0.976,0.952,0.976,0.794,0.976,0.976,0.512,0.976,0.976,1.0,0.976
5J3C_1_RB,0.973,0.795,0.944,0.865,0.738,0.973,0.702,0.757,0.757,0.986,0.944
5J3C_1_XV,0.976,0.952,0.976,0.794,0.976,0.976,0.512,0.976,0.976,1.0,0.976
5J3C_1_YB,0.973,0.795,0.944,0.865,0.738,0.973,0.702,0.757,0.757,0.986,0.944
5J4B_1_1B,0.973,0.795,0.944,0.865,0.738,0.973,0.702,0.757,0.757,0.986,0.944
5J4B_1_1w,0.976,0.333,0.0,0.419,0.35,0.976,0.286,0.25,0.293,0.976,0.524
5J4B_1_1x,0.566,0.501,0.197,0.751,0.551,0.976,0.512,0.976,0.976,0.952,0.976
5J4B_1_1y,1.0,0.35,0.0,0.439,0.359,1.0,0.3,0.975,0.308,1.0,0.55
5J4B_1_2B,0.971,0.783,0.941,0.857,0.753,0.971,0.683,0.247,0.743,0.986,0.941
5J4B_1_2w,0.296,0.308,0.0,0.391,0.278,0.308,0.256,0.256,0.256,0.829,0.526
5J4B_1_2x,0.58,0.513,0.202,0.769,0.564,0.975,0.524,0.975,0.975,0.95,0.975
5J4B_1_2y,0.327,0.333,0.077,0.41,0.35,0.333,0.286,0.244,0.286,0.845,0.429
5J4C_1_1B,0.973,0.795,0.944,0.865,0.738,0.973,0.702,0.757,0.757,0.986,0.944
5J4C_1_1w,0.976,0.333,0.0,0.419,0.35,0.976,0.286,0.25,0.293,0.976,0.524
5J4C_1_1x,0.566,0.501,0.197,0.751,0.551,0.976,0.512,0.976,0.976,0.952,0.976
5J4C_1_1y,1.0,0.35,0.0,0.439,0.359,1.0,0.3,0.975,0.308,1.0,0.55
5J4C_1_2B,0.971,0.783,0.941,0.857,0.753,0.971,0.683,0.247,0.743,0.986,0.941
5J4C_1_2w,0.296,0.308,0.0,0.391,0.278,0.308,0.256,0.256,0.256,0.829,0.526
5J4C_1_2x,0.566,0.501,0.197,0.751,0.551,0.976,0.512,0.976,0.976,0.952,0.976
5J4C_1_2y,0.346,0.35,0.079,0.429,0.359,0.35,0.3,0.256,0.3,0.866,0.45
5J5B_1_CB,0.971,0.254,0.971,0.663,0.282,0.628,0.25,0.254,0.244,0.986,0.971
5J5B_1_DB,0.972,0.274,0.972,0.674,0.304,0.857,0.27,0.274,0.264,0.986,0.972
5J7L_1_CB,0.971,0.254,0.971,0.663,0.282,0.628,0.25,0.254,0.244,0.986,0.971
5J7L_1_DB,0.972,0.274,0.972,0.674,0.304,0.857,0.27,0.274,0.264,0.986,0.972
5J88_1_CB,0.971,0.254,0.971,0.663,0.282,0.628,0.25,0.254,0.244,0.986,0.971
5J88_1_DB,0.972,0.274,0.972,0.674,0.304,0.857,0.27,0.274,0.264,0.986,0.972
5J8A_1_CB,0.971,0.254,0.971,0.663,0.282,0.628,0.25,0.254,0.244,0.986,0.971
5J8A_1_DB,0.972,0.274,0.972,0.674,0.304,0.857,0.27,0.274,0.264,0.986,0.972
5J8B_1_B,0.973,0.8,0.946,0.868,0.746,0.974,0.711,0.747,0.763,0.987,0.946
5J8B_1_w,0.975,0.3,0.0,0.39,0.316,0.975,0.25,0.211,0.256,0.975,0.5
5J8B_1_x,0.566,0.501,0.441,0.751,0.551,0.976,0.512,0.976,0.976,0.952,0.976
5J8B_1_y,0.976,0.35,0.066,0.551,0.582,0.976,0.976,0.741,0.976,0.976,0.651
5J91_1_CB,0.971,0.254,0.971,0.663,0.282,0.628,0.25,0.254,0.244,0.986,0.971
5J91_1_DB,0.972,0.274,0.972,0.674,0.304,0.857,0.27,0.274,0.264,0.986,0.972
5JAJ_1_X-Y,0.949,1.0,0.224,0.949,0.949,0.949,0.949,0.894,0.949,1.0,0.949
5JB2_1_X-Y,0.935,0.935,0.354,0.935,0.935,0.935,0.935,0.935,0.935,1.0,0.935
5JB3_1_4,0.976,0.501,0.242,0.551,0.976,0.976,0.512,0.976,0.501,0.976,0.976
5JBG_1_X,0.882,1.0,0.447,0.943,0.943,0.943,0.943,0.943,0.943,1.0,1.0
5JBH_1_4,0.976,0.512,0.303,0.524,0.566,0.976,0.976,0.976,0.976,0.976,0.976
5JBJ_1_X-Y,0.913,1.0,0.236,0.913,0.913,0.913,0.913,0.913,0.913,0.957,1.0
5JC3_1_C-D,0.894,1.0,0.0,0.894,0.894,0.894,0.894,0.837,0.894,0.949,0.775
5JC3_1_X-Y,0.894,1.0,0.0,0.894,0.894,0.894,0.894,0.837,0.894,0.949,0.775
5JC7_1_X-Y,0.978,1.0,0.221,0.978,0.956,0.978,0.978,0.978,0.978,1.0,0.978
5JC9_1_CB,0.971,0.254,0.971,0.663,0.282,0.628,0.25,0.254,0.244,0.986,0.971
5JC9_1_DB,0.972,0.274,0.972,0.674,0.304,0.857,0.27,0.274,0.264,0.986,0.972
5JCF_1_C-D,0.894,1.0,0.0,0.894,0.894,0.894,0.894,0.837,0.894,0.949,0.775
5JCF_1_Y-X,0.949,1.0,0.316,0.949,0.949,0.949,0.949,0.894,0.949,1.0,1.0
5JCH_1_U-V,0.894,1.0,0.0,0.894,0.894,0.894,0.894,0.837,0.894,0.949,0.775
5JCH_1_X-Y,0.894,1.0,0.0,0.894,0.894,0.894,0.894,0.837,0.894,0.949,0.775
5JCS_1_y,0.603,0.545,0.0,0.64,0.804,0.853,0.763,0.804,0.522,0.804,0.763
5JCS_1_z,0.915,1.0,1.0,0.825,0.943,0.778,1.0,1.0,0.738,1.0,1.0
5JPQ_1_3,0.548,0.563,0.0,0.551,0.588,0.572,0.374,0.366,0.384,0.825,0.609
5JTE_1_AW,0.831,0.858,0.135,0.727,0.831,0.853,0.572,0.744,0.773,0.977,0.864
5JTE_1_AX,0.829,0.803,0.237,0.668,0.516,0.947,0.211,0.211,0.564,0.947,0.919
5JTE_1_AY,1.0,0.37,0.461,0.408,0.394,1.0,0.394,0.309,0.382,0.873,0.952
5JTE_1_BB,0.97,0.257,0.97,0.652,0.287,0.616,0.254,0.257,0.247,0.985,0.97
5JU8_1_AX,0.829,0.229,0.0,0.401,0.0,0.947,0.397,0.0,0.501,0.947,0.947
5JU8_1_AY,1.0,0.37,0.461,0.408,0.394,1.0,0.394,0.309,0.382,0.873,0.952
5JU8_1_BB,0.97,0.257,0.97,0.652,0.287,0.616,0.254,0.257,0.247,0.985,0.97
5JUO_1_D,0.874,0.904,0.959,0.742,0.756,0.703,0.849,0.822,0.684,0.945,0.973
5JUO_1_EC,0.763,0.775,0.0,0.775,0.751,0.784,0.794,0.403,0.655,0.76,0.721
5JUP_1_D,0.874,0.904,0.959,0.742,0.756,0.703,0.849,0.822,0.684,0.945,0.973
5JUP_1_EC,0.729,0.751,0.0,0.742,0.726,0.76,0.77,0.365,0.621,0.735,0.708
5JUS_1_D,0.87,0.901,0.957,0.733,0.748,0.694,0.845,0.817,0.676,0.943,0.972
5JUS_1_EC,0.751,0.763,0.0,0.763,0.738,0.772,0.782,0.466,0.642,0.748,0.708
5JUT_1_D,0.874,0.904,0.959,0.742,0.756,0.703,0.849,0.822,0.684,0.945,0.973
5JUT_1_EC,0.749,0.763,0.0,0.763,0.736,0.773,0.783,0.37,0.639,0.746,0.712
5JUU_1_D,0.874,0.904,0.959,0.742,0.756,0.703,0.849,0.822,0.684,0.945,0.973
5JUU_1_EC,0.785,0.854,0.0,0.831,0.787,0.841,0.831,0.432,0.7,0.821,0.762
5JVG_1_Y,0.754,0.951,0.95,0.918,0.513,0.984,0.787,0.577,0.853,0.95,0.984
5JVH_1_Y,0.8,0.954,0.937,0.954,0.533,0.985,0.813,0.614,0.892,0.953,0.969
5JXS_1_B-C,0.0,1.0,0.0,0.816,0.816,0.816,0.816,0.816,0.816,0.913,0.816
5K0Y_1_N,0.884,0.791,1.0,0.811,0.972,1.0,0.278,0.514,0.556,1.0,1.0
5K36_1_L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5K7C_1_A,0.655,0.456,0.0,0.917,0.481,0.612,0.456,0.456,0.456,0.913,0.957
5K7D_1_A,0.655,0.456,0.0,0.917,0.481,0.612,0.456,0.456,0.456,0.913,0.957
5K7E_1_A,0.655,0.456,0.0,0.917,0.481,0.612,0.456,0.456,0.456,0.913,0.957
5KCR_1_1B,0.972,0.274,0.972,0.674,0.304,0.857,0.27,0.274,0.264,0.986,0.972
5KCR_1_1x,0.979,0.49,0.957,0.681,0.913,0.979,0.408,0.638,0.408,0.979,0.979
5KCS_1_1B,0.985,0.269,0.985,0.696,0.296,0.875,0.265,0.239,0.254,1.0,0.985
5KH8_2_A,0.713,0.713,0.0,0.889,0.713,0.713,0.713,0.404,0.713,1.0,1.0
5KK5_1_B,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5KMZ_4_A,0.0,0.516,0.0,0.655,0.516,0.516,0.764,0.764,0.764,0.516,1.0
5KPS_1_29,0.972,0.274,0.972,0.674,0.304,0.901,0.27,0.25,0.264,0.986,0.972
5KPS_1_31,0.976,0.952,0.976,0.794,0.976,0.976,0.512,0.976,0.976,1.0,0.976
5KPS_1_32,1.0,0.513,1.0,0.718,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5KPV_1_28,0.971,0.286,0.971,0.663,0.319,0.899,0.282,0.261,0.274,0.986,0.971
5KPV_1_30,1.0,0.616,1.0,0.718,0.738,1.0,1.0,0.975,1.0,1.0,1.0
5KPV_1_31,0.976,0.952,0.976,0.794,0.976,0.976,0.512,0.976,0.976,1.0,0.976
5KPV_1_32,1.0,0.513,1.0,0.718,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5KPW_1_28,0.971,0.286,0.971,0.663,0.319,0.899,0.282,0.261,0.274,0.986,0.971
